,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29
2007-03-01,0.028537941044568093,0.030739202354382177,0.03033096232977798,0.03374560247499472,0.03770885111990494,0.035069690501196966,0.026583589442469528,0.04708436721886321,0.03585855205140909,0.028370562833386737,0.032737476670117276,0.06074038013946086,0.03842838850083216,0.028287238277497212,0.03070109562534681,0.034581063097205156,0.024953961925897397,0.03200748697196344,0.030338806652415288,0.042425486663465316,0.030304561702991433,0.03188919060711743,0.024833162201115064,0.0347206752051326,0.03948906454768411,0.042305566238120144,0.02825376527666806,0.025869335180123708,0.025263759739232613,0.027840251687964834
2007-04-01,0.028767916020642954,0.031043472794453904,0.03046075726465121,0.03343480441747469,0.03683070826231796,0.033358249430039656,0.026587642193335485,0.0474402623279256,0.03589475071452747,0.03019996247977381,0.032447079549072236,0.05913964378660063,0.03902010127610476,0.02866914410579586,0.029572068386677797,0.035778962871668,0.024570634907411043,0.0298198715562233,0.03027515297566333,0.04355512215489132,0.030827104284120888,0.03199446856297506,0.02464349801195507,0.03437907617053446,0.037662714270036333,0.043221120663637716,0.02866127293428914,0.02964082996436603,0.024160408715489946,0.02794323771575203
2007-05-01,0.029161550479880897,0.030117004854726636,0.03218031069496329,0.03355496324035684,0.036277311549542134,0.033184508476273876,0.025422427345296678,0.04964278586448943,0.03635589593680701,0.029193435978515866,0.032702528940222596,0.05921176667027159,0.038967814366238064,0.027881032475836114,0.029140819282067906,0.034709723335295525,0.025635631286867053,0.029790512450999878,0.030051209317752212,0.04002836489896922,0.030747695078568543,0.032052324686432224,0.026054224710168033,0.035278945230652156,0.03842970874188148,0.0443213884672918,0.027885593756450514,0.02813023623974732,0.025063322368884686,0.02882700065864744
2007-06-01,0.0296406674334119,0.030630793696678326,0.03157862856964979,0.033692072407734364,0.0373678557394831,0.03172853344357481,0.027028089767751232,0.046420753257075516,0.037010117557003966,0.028301870353533088,0.03285541766997018,0.06269643084711582,0.040328473192485476,0.026695980926618165,0.029261296802107276,0.03478494574465828,0.023513841594541545,0.028861187862897514,0.03115776040085673,0.040102642356579433,0.03070214354860911,0.03268886678988352,0.024566963793394344,0.03497958962608887,0.03962015000248896,0.043104387359643954,0.029892218293821514,0.02732601079596455,0.025533962956944326,0.027928383915398626
2007-07-01,0.02898663373014056,0.0290782963427702,0.03086585049999819,0.03430728378752343,0.038332260421151725,0.03422142323639422,0.02602728937354669,0.04419448179806636,0.03533740451389892,0.028785645181057477,0.03197212194846631,0.06220862966858065,0.040141461106039875,0.02963522447203003,0.03226377628205232,0.03427039568314951,0.024712523696195858,0.029354973694653626,0.03079847321179335,0.040542847258633836,0.030125463520293504,0.03338920965438983,0.02544241123566315,0.03443952454676481,0.0390170616907582,0.041124692009449924,0.027883222031611657,0.027546866347125862,0.025463280435336775,0.029531311792681276
2007-08-01,0.02861099801508285,0.032580974663346356,0.03272254916060476,0.034094510483147024,0.03545086805270277,0.03443970645543689,0.02945029894543583,0.04614438916807068,0.03618862521725745,0.028516397798945856,0.03113092611753518,0.058526806701355946,0.03896041509956775,0.02788854234522394,0.03235873226144444,0.03495850400925663,0.025306767511878665,0.031145712642723488,0.029406858509820367,0.040969385118741125,0.0315038435206046,0.0326485216053889,0.024919538274652472,0.033869370851769214,0.038509601693769255,0.0392830245018452,0.028093697645086034,0.027164332946484678,0.025906221419627295,0.029249918327819317
2007-09-01,0.026662636240050427,0.033170699688891414,0.03203596164899137,0.032885782199337986,0.035713831859211155,0.03657174338024375,0.03207227701332778,0.04526861026211304,0.0355684622554195,0.028630839604970888,0.03378881041736172,0.06066441127321115,0.03946315979054515,0.027967304308774765,0.031100869161183528,0.03462253283960139,0.026262485310608295,0.029295073044644928,0.028836951471847876,0.041100363965627766,0.03090015617487577,0.032456379138717524,0.025066142395750012,0.03404718988456824,0.038802498619248026,0.03943111903737689,0.02825068677227725,0.026202665814184137,0.024710527960724274,0.028449867574365423
2007-10-01,0.030953100353316155,0.03136134566403614,0.031234424871747733,0.03536744447882481,0.03637806098005053,0.03176245486734794,0.02807497429833542,0.049951931389204944,0.035292143853470945,0.027968631839043006,0.03378086047634723,0.05921413304440465,0.0388230661144515,0.028301244643085945,0.030405338307261106,0.035318709561576046,0.02527001047341551,0.029504998130941294,0.029667221056847784,0.04120780094589799,0.030453125847024056,0.032463879349195035,0.024623016474844227,0.033308866579712736,0.039187365391824054,0.040384744501783566,0.028465260531131523,0.025738201722391024,0.02566554954030644,0.029872133823835984
2007-11-01,0.027848236415636714,0.03131226841561587,0.030615164179207902,0.03293595713572889,0.035052601445782455,0.031699381928542096,0.027539086740608645,0.05177465373139176,0.03634541348437232,0.02907439666565985,0.03505207610416036,0.061105836273835736,0.03844624269631774,0.029639056763873368,0.031126899625481836,0.03464120380493506,0.025796977792319053,0.030380781494650372,0.028960644141495264,0.042483498177829766,0.02992878334055402,0.03240226111904188,0.024766241129682592,0.03434502657615477,0.037727896768583416,0.03911641739907354,0.029276264274321936,0.024552327441037018,0.0262209932021435,0.029833452090634996
2007-12-01,0.027228918610104416,0.030340323701769617,0.03089047438205549,0.03290358891721341,0.035054611016874626,0.030503942501727353,0.027147932527595734,0.044288343367363904,0.03664020030348161,0.030682555659493668,0.035218008288841945,0.06373655529614887,0.038808063273827915,0.02917872396280809,0.028776305171185755,0.03665385669200752,0.026313743089880715,0.030177120230806605,0.031231324162698054,0.04174085733865111,0.030563436291322344,0.03086649662194648,0.026814085040943018,0.034509189333855876,0.0396870850315487,0.03797186744921659,0.029619959157769993,0.026695237793605043,0.026648975919011803,0.029108256251577074
2008-01-01,0.027789310403833627,0.030538664150192282,0.03130388347534306,0.03321481775299951,0.03576943672619318,0.032299802332961446,0.027186916140739918,0.044856948717952365,0.03710491690800641,0.028657521431644756,0.035652328084204,0.06299665580817933,0.03962140127517127,0.027948826305889383,0.029563429103138604,0.03841184481240398,0.026955277653224603,0.029403387493274365,0.030965766687455397,0.03970201297574887,0.030447284690623293,0.032653658624555874,0.026449725571893328,0.03298471288346931,0.04038433205891221,0.038451385687061086,0.027594797636027846,0.026555170078635663,0.026236512166166643,0.02829930993087935
2008-02-01,0.02888924268010854,0.030105215810799325,0.0309616193383146,0.03308721159509746,0.036619921909674766,0.03318404046273096,0.026837940424781583,0.04513155901935004,0.0360372903180844,0.028232717521632436,0.03371213902242498,0.06020225824250811,0.03963435256338907,0.028386890455452018,0.02795709561732813,0.03497168598502383,0.02948679277801482,0.029313362535284042,0.03157850161500315,0.041421730081741215,0.031434303636112215,0.03233107424784919,0.025957357188541218,0.03379837478607559,0.038911229022974225,0.04185780779369595,0.027006812043513535,0.026738596492128983,0.026534863852441005,0.02967804739770004
2008-03-01,0.028248960113749277,0.029436811005814592,0.0308287929760897,0.03167723837535638,0.03518831433179545,0.03261298262261349,0.02725415750298689,0.043299464039377906,0.03450093046180901,0.029671344814206052,0.03286427201806562,0.06270142684115389,0.04061839324116129,0.029093351153773657,0.029046740428852594,0.036046728315295484,0.026000242157431495,0.029536432276636358,0.03219203449601378,0.04359193332171145,0.03176814381729048,0.03260688613391466,0.025931215934552884,0.033540714493477716,0.03951324121490096,0.040574388780094235,0.027440378719884473,0.028764905876277364,0.026468360715470495,0.028981248471633234
2008-04-01,0.028930821622076622,0.02924473970697393,0.030494622557503112,0.03249857816971964,0.03592654994528241,0.032038216560155146,0.028756249753483242,0.045403545426073055,0.03540149894199844,0.02952045988725329,0.03286074004975291,0.06138520832409182,0.040897004622177775,0.03026178215728749,0.028182757289495323,0.03433941245342534,0.025407225464242747,0.02923957255251924,0.031083020345247524,0.043105297731017886,0.03306950577602262,0.030305696045249464,0.025511791938422488,0.0358055144567434,0.039870165489238066,0.039917762300176546,0.0279023914654982,0.02691033596451857,0.026753250191985378,0.028976319075930564
2008-05-01,0.027214183432597034,0.029938879137596873,0.03063144370361874,0.03158573233373496,0.035982070238957366,0.032796539246378834,0.027129494790113545,0.04861180791409923,0.03663875575518793,0.027960728289461622,0.033315495190836354,0.060127357265627436,0.040079797950218175,0.028442821343652717,0.027804205227191667,0.03527187030433861,0.027585571009495154,0.029862999114598002,0.03219339120184545,0.04288826025691674,0.031139089311641187,0.03126683286335161,0.025050540266753706,0.03696049944043055,0.0383113384012287,0.040884198325417995,0.027911276619013214,0.02729212457783212,0.02588318048566055,0.02923955340217225
2008-06-01,0.02778612751950547,0.030367285301816916,0.03182963718697228,0.03201758229507191,0.035741307450508,0.03205633362726763,0.026402654968460646,0.04398214162210063,0.03504517281594018,0.028678866408903495,0.033418442176545174,0.06166187013830124,0.041440929898938134,0.030228114424754215,0.02904540839229774,0.03478681327186741,0.024979259070781242,0.030102348739753225,0.03167363985937792,0.044454978445069564,0.031161843650148874,0.031836939991359586,0.02692324161011923,0.03482846480357145,0.0403903589026477,0.040916923187269694,0.027197475780794497,0.027775479939738647,0.025548321085182752,0.02772207531508035
2008-07-01,0.027632213857789113,0.029604337471133276,0.03107592782915344,0.03319088467163528,0.03610919880912932,0.03127045682248928,0.02610687813874196,0.043420500195553866,0.035870517663613564,0.030023375664955568,0.032526481179088906,0.062285783356592066,0.04035001019882024,0.029947768595654227,0.02896052902752365,0.03394593565637533,0.025627867823004965,0.0297019117663332,0.03172461753107432,0.04381506683909116,0.03045029292103337,0.031208841092895297,0.02460511586363588,0.035403447058033,0.04131027240904702,0.042669549583582045,0.026696450898610138,0.029372887139631994,0.026668804727405442,0.02842411186943516
2008-08-01,0.02897398900324636,0.029993666451881625,0.030708928972291973,0.0319015439389812,0.035216096401677284,0.033120389720164956,0.026958280901515065,0.04497546771686977,0.040907116180584874,0.030093412994774988,0.03401806817223156,0.0602449583487803,0.03862625600010538,0.02883992214722926,0.030171750085601728,0.03533110713411216,0.024678663955405442,0.030622891499051404,0.031083968105016752,0.04432025919652123,0.030737272775940568,0.03059863761514902,0.02690439708498396,0.03415194108370863,0.03971140428745297,0.039204771522516,0.027451000552637467,0.02606271750780192,0.026058372654889805,0.028332784640537213
2008-09-01,0.026899896689514508,0.029965025494545675,0.03154461742682037,0.03410626508414224,0.03533547645088273,0.03476257986378482,0.028493667967988703,0.04779928111822209,0.03704030416669086,0.027990846307204977,0.03444681088663387,0.06250677412856087,0.03826736603016576,0.02866207179660683,0.03039279317373636,0.034300700056667854,0.024251165931720612,0.02886464715794639,0.03136049979908167,0.0414412903064036,0.030266910716780747,0.02970751893725383,0.0253624717355724,0.03535624682308686,0.03898435007192005,0.039531354021525945,0.029389871115351626,0.026421038436672983,0.026940668255001115,0.02960752788611139
2008-10-01,0.027574164068696533,0.03022222568748125,0.03243451655725114,0.03271159308620389,0.035795107797153586,0.03442528303902236,0.026693897350665352,0.04392298764263683,0.03726215374004069,0.02967419332547147,0.03299318120892581,0.0636176499590205,0.03832956251229184,0.03037276416899466,0.028760434282985806,0.0347230694123715,0.024931840768315224,0.029042291425725116,0.03178689378795273,0.03978087939188453,0.03023096291959427,0.0321025246304786,0.02433301492161239,0.03726585494134824,0.039949717939996104,0.04208713100532965,0.02835630500531035,0.025947349480264358,0.026648457883877222,0.028024030410251168
2008-11-01,0.02728265001429947,0.03032375542311819,0.030753376944344667,0.033678196222313966,0.036832443585882335,0.03596160683110695,0.02641738637131133,0.044247425870776944,0.03680156168519582,0.028625070322915044,0.03523454540291656,0.06541742081582415,0.03752065456564725,0.028817620626382927,0.028142029334159175,0.03384397106028859,0.02720986539125793,0.028556048503746025,0.03155108712175141,0.03965544418978118,0.03024939292785825,0.03254639688669664,0.024964414908839813,0.0349477808818903,0.041099180370076496,0.04116193620819943,0.02725030010505691,0.02664535496161474,0.026770317164547315,0.027492804845388994
2008-12-01,0.02852637375873298,0.029410544857553633,0.030770935885143933,0.03238189396338407,0.03580077309158479,0.032939670355579584,0.025511048939659373,0.04250317104820651,0.03693811824315785,0.029308829467320024,0.034112230463213565,0.06662290545350415,0.03821187417334994,0.028358176897927852,0.029265068759238833,0.03670298349758586,0.02708981576311297,0.030177837346563954,0.03168651320864468,0.03991245714794104,0.030242860016756076,0.03184482943509366,0.027029004109846336,0.034296057348157404,0.04028587545106659,0.03978112693354617,0.028913008103922784,0.026991380863486732,0.026089315429929642,0.028295358725418853
2009-01-01,0.027825987617677853,0.0280212090618322,0.030948538240840824,0.03052200608837911,0.035208019027923976,0.03325891007482892,0.027650453680569374,0.04342131131164425,0.036069881149395494,0.029684660949586886,0.03601790927654522,0.06507394703041451,0.0384427954241363,0.030381661971611646,0.02972752537820977,0.039766761539089125,0.02616732842001957,0.029443771644143697,0.031450926843301016,0.03992386094278578,0.03179868741405308,0.030307266949701546,0.026951457953672625,0.035084891811330295,0.03921633287997208,0.03940505238194212,0.028314232741993392,0.027294233263924245,0.026055515744786453,0.026564903013082022
2009-02-01,0.02840786299081483,0.029987807151430342,0.030894370651797856,0.031536996372768314,0.035655973422079455,0.03472242169811842,0.025266437304129894,0.044562440544490364,0.03621215399694405,0.027178525510795113,0.03940866688649099,0.05972596793708008,0.03855985795224621,0.029605931244240723,0.029842215951232987,0.04356558032918804,0.025402819646355275,0.02958690550848018,0.02957238551587719,0.039220065962382734,0.031043288309910662,0.03198654214992044,0.02409391816322763,0.03514323628026755,0.039808989656902605,0.040400645139437016,0.030493579913743362,0.02493034288352561,0.025141939369601927,0.02804217290167148
2009-03-01,0.027810557677610953,0.028717148077723048,0.031160251361375756,0.03235699818511687,0.035232366623655594,0.03349198742992525,0.02682696551327594,0.04598854315290907,0.03636222183670694,0.02927567728827671,0.03468222854866109,0.06272995973291069,0.04000709006900216,0.02989928021697488,0.029862344926846286,0.03581563841072689,0.025167145026424444,0.029648842120929348,0.029943620254868904,0.040379810708924685,0.031212833606721658,0.03113046172411799,0.024448412818291895,0.035938802820665736,0.04140480327060095,0.0426265648670041,0.027750835113728115,0.025070674752091262,0.026513300989341886,0.028544670925770378
2009-04-01,0.028287401101936494,0.03125222557044092,0.030891300542647646,0.03168353454393944,0.03589849606912744,0.0315833468182654,0.029825846651174277,0.04649273128576316,0.0382605385706053,0.028002898272863234,0.03363446180984309,0.06137389424945619,0.0391804584174909,0.029151675897184096,0.02845979243325609,0.03711549247152847,0.024885224384065426,0.028882717228788195,0.03155094066542956,0.04156849310578527,0.03037412099455796,0.03162431545061957,0.024810768229000295,0.03606584364582868,0.03978037053075843,0.0410518990560922,0.027497925286479902,0.027164955796308687,0.025320688605646284,0.02832768170198759
2009-05-01,0.02772297415858938,0.029914688213617896,0.03277532687543863,0.030982757263611313,0.03576950281946236,0.03313302568994749,0.0326842646941964,0.047991345721558144,0.03749191162351282,0.027749115080870426,0.03393458334534471,0.061833628453167984,0.038120820791331084,0.029234431446687217,0.027798885025979492,0.03643296869443868,0.024820655045148573,0.028590524708449794,0.03032404756245188,0.0433144168484918,0.029665269994433714,0.033211678498880376,0.026034465164402668,0.03451893688278318,0.03799139933509917,0.03995331341937734,0.027357939147454075,0.02370441746338324,0.02702361154754098,0.029919132391153267
2009-06-01,0.028405992522708732,0.028376156789123672,0.03092188108788029,0.03271758380971922,0.03570464038979504,0.03126535420426978,0.03192454929775014,0.0454622398381569,0.038213721780082234,0.028070324754445247,0.036254795703752715,0.06221268325892894,0.039761389269457235,0.027495127803549266,0.028018359773846754,0.03659225745102415,0.025357115571991867,0.028049623435846976,0.029311517036108712,0.044234942802524366,0.03080644485459046,0.03095632889489462,0.02700845441197396,0.03592862335756397,0.03899942886314125,0.04051246352149053,0.027190507108696384,0.024706392541116513,0.027045715402194914,0.02849541958965748
2009-07-01,0.027802529108982652,0.02940328000120221,0.031690936727069643,0.032643232635627385,0.03704080501512362,0.031104009052446608,0.029372437298846123,0.043227818835255324,0.03716367149329453,0.03005763470271302,0.03550059491956251,0.0599515135991411,0.039883337828595905,0.02831331091310015,0.02948140393369684,0.035525496685610176,0.025110286750540826,0.02908834493167375,0.03049015866906394,0.04710766282439714,0.030671899549449252,0.030932752642235044,0.025033354520183702,0.0350293014519262,0.039444832619337185,0.03900017352559555,0.027927947351249857,0.027693598198953187,0.026222486060998123,0.028085220586083627
2009-08-01,0.027165169518480248,0.02935615336901366,0.0309826438061138,0.032232121382111914,0.037087507363469725,0.03047603500878002,0.029149208775969587,0.04258863075778524,0.03805088580290094,0.028902681195693117,0.034827134113069314,0.062164972188247555,0.03941418229722269,0.02862267965533724,0.02868948496642434,0.036606162834024916,0.025773377633728594,0.028814123792141953,0.031636799741311485,0.04905654557590731,0.03234385261014639,0.0303295157474299,0.025418420913941666,0.034741929187817294,0.039628147728338066,0.03819058807237959,0.0271569649561791,0.025389769135620067,0.026733887111835025,0.028470456529019823
2009-09-01,0.02915615339099624,0.029843443873127158,0.03158487361393908,0.0335279397556036,0.03710965280500644,0.03165295067525081,0.027262732492578844,0.04351956907551713,0.03792574463368176,0.027564909563937624,0.03460523101518438,0.061927586272512415,0.03842131017396847,0.02742586457382378,0.028444878618386578,0.037148547949430906,0.026403607974201795,0.028232963411924265,0.031849667398628975,0.04752829299321793,0.030555604753035915,0.02973499370348857,0.02553942483178309,0.035719865849951654,0.03897807209028138,0.0406478698204339,0.028198227121301774,0.025726552563605048,0.025789837405778778,0.0279736629580817
2009-10-01,0.02788322752951557,0.030039139697936965,0.030659654710496396,0.033447891161177856,0.03703179045972425,0.032823746542803206,0.026812321641687044,0.042165281543568904,0.039151619100034625,0.02808183702470224,0.03549895708543505,0.06036160901513911,0.03808905989645147,0.028748052217011134,0.029444633296868816,0.038022039545581726,0.02533759020728344,0.02836440967322264,0.03178338315877709,0.046689025607827866,0.03054040670526917,0.03161701245565225,0.02565680005041811,0.03512167438156498,0.03907703340348695,0.04142333175500001,0.026604982692490724,0.024902945308105405,0.026235759099260392,0.02838481723652602
2009-11-01,0.028905996066260858,0.02910617778017636,0.031350306227018766,0.03253053977721956,0.03719362660916743,0.030904392632365284,0.02693427585471627,0.04319451486886119,0.037833355824381174,0.02886963641478091,0.037850404621684625,0.06034607596607583,0.039148432996709025,0.02849993158915082,0.0272754895081004,0.03896387373448755,0.026887973286919095,0.028868316547234183,0.03043642087755821,0.04704677900374155,0.03077801775363545,0.03225743926531465,0.02485381599957319,0.0339134141840303,0.03818743208745644,0.03903741181639133,0.027847054943324005,0.025135315823687,0.027246067466664785,0.02859754302171862
2009-12-01,0.0274887080802249,0.029505280726886202,0.030843409459687963,0.03196642139034067,0.035700179260352856,0.03007033255550259,0.025677919912942476,0.044239776403633066,0.037245977733422655,0.030791830844359942,0.03752171219138115,0.06374446468788338,0.03859526999509341,0.027778317833583154,0.027380147809684084,0.040370147421704604,0.027341948461277753,0.028554684627585387,0.03172070448019811,0.04658513163409386,0.031359199194094634,0.031761049216517366,0.02460865742515917,0.03427135546706978,0.0386076157367993,0.03922483782868324,0.028279559172535173,0.02536524268951912,0.025650328470407012,0.027749823544760154
2010-01-01,0.027676340419848858,0.029030244651655056,0.02934059711023267,0.031021713423938696,0.03727011629491049,0.031210011426776978,0.02667174839122423,0.043805633164194537,0.03699112812126327,0.028190686002995183,0.03867551882843235,0.06552150819187212,0.03869466419653702,0.028528109946039028,0.02780843102068204,0.04004334474335075,0.026630080466481267,0.02908389851342888,0.03215331464105202,0.04513756589267285,0.030776115590308933,0.03185762793087282,0.02576027927846178,0.03367946688349806,0.03842092017346065,0.03873403496923743,0.02805339360264312,0.02599071909097846,0.02591587847029519,0.027326943841846293
2010-02-01,0.028701889420051526,0.030260585850430417,0.029945308074405725,0.03130365996139285,0.03730204133237815,0.030348021666565198,0.02619825269606325,0.0452710350801463,0.03618962857587633,0.029072065081238645,0.03560228089696027,0.06214692869993695,0.038085907264905135,0.02877634731366446,0.02850854561801728,0.038016959531659636,0.02679560681020743,0.029485088712986437,0.032721184517125676,0.043254641480490894,0.031988092951463924,0.03151351599171378,0.02524610672696337,0.035539292827634385,0.039649821584807086,0.04046531799162385,0.028504004898988633,0.024648507319846157,0.026854561589316723,0.027604832539749165
2010-03-01,0.029436038535930797,0.030484237360852356,0.030923899044380258,0.032485786507867924,0.03663574803634048,0.029043436860358374,0.026767293246387446,0.04602540583310895,0.03677194979641274,0.028264705819288694,0.0362906235904321,0.0628111943907343,0.03870592165134395,0.027670140632863088,0.02865097668183008,0.035806883626888455,0.025642812004936188,0.030516108945326414,0.0319236892251517,0.047514641103056185,0.03124191454731414,0.031179149808434812,0.02529308279557806,0.03497195652651961,0.038373454158747655,0.03955375285898034,0.02804460857724172,0.025237454005743124,0.026023408821526466,0.027709758674359087
2010-04-01,0.027105133066333793,0.030540945236671526,0.03086769340596908,0.033133755921761494,0.03684765339132466,0.028954939917038822,0.02673615016070987,0.04610339456993104,0.03738625587765776,0.029517909836419432,0.03511349839987743,0.06133872606354467,0.03941876177643588,0.027373297749300352,0.028584713160614814,0.03570473350377546,0.024726960927272713,0.028499138477423643,0.031955721509792714,0.04920909000239389,0.0310615420060396,0.03232203266347077,0.02607228300977455,0.03512311100938155,0.038802405811111086,0.03950280348567993,0.02752514204387221,0.02626528783931488,0.026354672107227754,0.027852279777371418
2010-05-01,0.028790026908074574,0.029553333652211133,0.030421346306686293,0.03286164820499714,0.03725543296878023,0.031405549215106326,0.027049629980057457,0.046168896096384464,0.0374614956742779,0.028274736114199502,0.03430549720538485,0.06291774255960397,0.03875529695651867,0.027237411934469543,0.027693049416744282,0.03764978458079904,0.025704405842674687,0.0284596173807771,0.02958369312803741,0.04819980580350748,0.03084091117088298,0.03096376255501842,0.025864637445946016,0.03917027129385976,0.03702844617113323,0.040013664651156175,0.027522217845669508,0.02545145700979813,0.02486672318074554,0.028529544518443157
2010-06-01,0.02872349370948293,0.02953491652699297,0.031096102311417007,0.03245585867763754,0.03718973986338081,0.03053197707517438,0.027874265103474665,0.044184078841783596,0.036611227647355346,0.028115231588488797,0.03343048914925357,0.06266682120589644,0.04149873314003506,0.028432289809820373,0.02746385492761716,0.03588956287992224,0.02503973847816578,0.027567557044671863,0.030175352568160355,0.048439154039438596,0.030746730744684238,0.030839468135485097,0.026645192650683,0.03877106611193581,0.03804421703207887,0.04042167798950199,0.028002136663654063,0.024413892828029072,0.026019086993850495,0.0291761215170177
2010-07-01,0.028946105986358276,0.029568537537333697,0.029843469383086362,0.03268496095711055,0.03683372990751208,0.028692695199753506,0.026515236562017947,0.04535852343432915,0.036674360433972764,0.028596595506862985,0.034553462847973386,0.062293311663613044,0.04249541541051119,0.02840832601557424,0.02876974344534661,0.03610160067183072,0.0253478368442556,0.02907373572572062,0.03093834630916046,0.048347546243861894,0.030726361501007295,0.030211248688378926,0.026007019722249093,0.03624526687663136,0.03904210807796454,0.03895906153898231,0.02672598052419802,0.02543014789923796,0.026872563305984292,0.02973673594612712
2010-08-01,0.03057474098226584,0.029831342009786346,0.030800365410813053,0.03356436672842767,0.03789830491552208,0.02824029246644141,0.026492947870087085,0.048275247105438575,0.03521594899165129,0.02867487237900818,0.03444125572996145,0.06055312629725232,0.0406216221464294,0.030586870161883526,0.028384202290150824,0.03672729776552094,0.024355925113151492,0.028929238950912237,0.03246553517574761,0.047419322409005094,0.031702876034171594,0.029949267824172798,0.025501116625527252,0.034298090977404626,0.03768512902290168,0.03739034637182067,0.028681581635756147,0.02470421534527721,0.026560292552903965,0.02947429233073392
2010-09-01,0.030128253581133052,0.030237550200543438,0.030784315891138905,0.03286736919039812,0.03771857844761933,0.029591257945023052,0.028202626988499405,0.045067902399657744,0.03645209245458595,0.02860527484145138,0.03335590289190008,0.06205738416680195,0.039548468441308375,0.02861976636725497,0.02898159710935774,0.03715792938335231,0.025220371187705166,0.028927732036429246,0.03135035320961906,0.04653959521705961,0.030888415765898035,0.030953132561322715,0.025168117788337923,0.035177216855765324,0.039363107713746195,0.039067635909863827,0.027621608535970288,0.025159474062787533,0.026391695511170134,0.02879530743227493
2010-10-01,0.027670251814007805,0.03074476673235821,0.0306138350700414,0.03545996488323948,0.03648605814749183,0.030701070881529704,0.026440024621939288,0.04514376142694773,0.03932095565933493,0.030179235444263704,0.03502488871196438,0.06216799067325908,0.0386621267699056,0.02981317283129297,0.028860531747043845,0.03594534983761841,0.02560567312858291,0.029127886981449885,0.03140606100879853,0.04123445623654631,0.03025134377336131,0.03180805122716158,0.025554426523714854,0.03477164908384359,0.03934968955805919,0.03995911012026827,0.02760416255626123,0.024700731595313653,0.027060027085898736,0.02833278102418207
2010-11-01,0.028388903265016707,0.03080893349367312,0.03119987556596993,0.03257506216146853,0.039523265110738344,0.031068673121838565,0.02645922138971182,0.045321730607039756,0.0382656206726226,0.029367837416912086,0.03652328705220852,0.06105537929857964,0.03927880605680661,0.029077694765516103,0.029194018111143874,0.03603738454244599,0.026593812986922125,0.028141724071559317,0.02992897587845341,0.041949885575759314,0.03064083522973737,0.031801768252722164,0.025783635002587083,0.034595362158561106,0.03685253291877419,0.03983494396401168,0.027828267080125913,0.025519750883397953,0.026687951740909474,0.029694898296777437
2010-12-01,0.03035558856450265,0.027938953975678537,0.030414398800302007,0.03152807407400595,0.03853385298936232,0.0297231515607865,0.0251664705857566,0.04618027228761066,0.03708424803796138,0.029477048997758243,0.03530119361130376,0.06304379254677465,0.03969448261438493,0.028279029626074304,0.028941647938653246,0.03785234199188428,0.02787090642113041,0.02915538379995032,0.03166644292936666,0.04209591547880675,0.030329890904453306,0.03342611419475488,0.02604078459418014,0.03448862700685014,0.039368631703776344,0.03743024149024347,0.028256588809483497,0.02591955895468786,0.026746117656171343,0.027690283290268274
2011-01-01,0.02954469393182747,0.028485964333909868,0.029169022401188138,0.03160002485112746,0.03759887224328498,0.03093721480009721,0.026764255886174947,0.04446012448677991,0.037563712851627566,0.028157076561661915,0.038396792992516596,0.06070467760502902,0.03874673270978607,0.02868905509555325,0.02917544319387373,0.03592964689965236,0.02470236571243493,0.029411964729251477,0.033072298067071626,0.04286732934476311,0.029474977435431336,0.041629258936054625,0.025423288438774023,0.034246970142760666,0.03834177066515613,0.03689023419504348,0.027692692774712258,0.026212402949118817,0.025797564668791236,0.02831360755332802
2011-02-01,0.0295447559295588,0.029094128256504502,0.030660034702306074,0.031660674487811694,0.03789719118830236,0.029692998406724416,0.02679334333602121,0.04561654248985572,0.03538131397594509,0.027331228904437267,0.035837302375110104,0.06327566388419185,0.03826932465221951,0.03096934198771884,0.02925681737858964,0.03769742069539727,0.02626065575130943,0.03428040711806788,0.031376147149423925,0.04119105675541188,0.030719449707185445,0.034686727307714535,0.025024832103742116,0.03359108503413634,0.037498284078927815,0.03912157075482419,0.02718664809022618,0.025251601559614045,0.02598857012475426,0.02884491794900424
2011-03-01,0.028427136041328002,0.029867710762981795,0.02938623869492914,0.0312118750501341,0.03715774837947456,0.03134437285896666,0.026035779289603957,0.0463342420689557,0.03690906919927838,0.029675972647964954,0.036371931716282,0.05968914909604522,0.03793486104276302,0.03241246341661403,0.02898445690398042,0.0386836132740605,0.025238221198684383,0.029334135849253214,0.03262725067280426,0.044096778452559174,0.032043140148426054,0.03159351135329816,0.02463468424272187,0.03624789302434166,0.03760676840163384,0.03933055534099157,0.0275468527199651,0.025398929771688724,0.025427603626437513,0.028447089022998473
